http://linkedgeodata.org/triplify/node3372286336 	"Copacabana" 	"Rua Tonelero" 	-22.9674 	-43.1863
http://linkedgeodata.org/triplify/node2643930697 	"Vila Kosmos" 	"Rua Angaí" 	-22.8518 	-43.3114
http://linkedgeodata.org/triplify/node3449354339 	"Leblon" 	"Rua Carlos Gois" 	-22.9842 	-43.2195
http://linkedgeodata.org/triplify/node559645108 	"Centro" 	"Rua do Passeio" 	-22.9126 	-43.1771
http://linkedgeodata.org/triplify/node2938856492 	"Barra da Tijuca" 	"Av das Américas" 	-22.9995 	-43.379
http://linkedgeodata.org/triplify/node1196686967 		"Avenida Ministro Ivan Lins"
http://linkedgeodata.org/triplify/node1334674611 		"Rua Riachuelo"
http://linkedgeodata.org/triplify/node1546449460 		"Rua Barão de Mesquita"
http://linkedgeodata.org/triplify/node1596349780 		"Praia de Botafogo"
http://linkedgeodata.org/triplify/node1674570306 		"Rua Visconde de Caravelas"
http://linkedgeodata.org/triplify/node1674575356 		"Rua Capitão Salomão"
http://linkedgeodata.org/triplify/node1972492091 		"Rua Jardim Botânico"
http://linkedgeodata.org/triplify/node2380157212 		"Rua Voluntários da Pátria"
http://linkedgeodata.org/triplify/node2468395236 		"Rua Real Grandeza"
http://linkedgeodata.org/triplify/node2569974671 		"Rua Adalberto Ferreira"
http://linkedgeodata.org/triplify/node2594681953 		"Rua General Bandeira de Melo"
http://linkedgeodata.org/triplify/node2610435155 		"Rua Voluntários da Pátria"
http://linkedgeodata.org/triplify/node2612554829 		"Rua Almirante Alexandrino"
http://linkedgeodata.org/triplify/node2666807518 		"Avenida Venezuela"
http://linkedgeodata.org/triplify/node111409315 		"Praça Senador Salgado Filho"
http://linkedgeodata.org/triplify/way290256246 		"Avenida Ayrton Senna"
http://linkedgeodata.org/triplify/node1110773776 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1187790442 		"Avenida General Osvaldo Cordeiro de Farias"
http://linkedgeodata.org/triplify/node2322559630 		"Rua Conde de Irajá"
http://linkedgeodata.org/triplify/node2399600542 		"Rua Joaquim Palhares"
http://linkedgeodata.org/triplify/node2416313807 		"Rua Machado de Assis"
http://linkedgeodata.org/triplify/node2578649513 		"Rua Bambina"
http://linkedgeodata.org/triplify/node2578649514 		"Rua São Clemente"
http://linkedgeodata.org/triplify/node2578675975 		"Rua Condé de Irajá"
http://linkedgeodata.org/triplify/node2578675976 		"Rua Condé de Irajá"
http://linkedgeodata.org/triplify/node2578675977 		"Rua Voluntários da Pátria"
http://linkedgeodata.org/triplify/node1012821011 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1012821116 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1012821183 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1012821190 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1012821259 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1012821342 		"Rua Senhor dos Passos"
http://linkedgeodata.org/triplify/node1018080223 		"Rua das Laranjeiras"
http://linkedgeodata.org/triplify/node1162518710 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1307360944 		"Avenida Atlântica"
http://linkedgeodata.org/triplify/node2014152141 		"Rua Voluntários da Pátria"
http://linkedgeodata.org/triplify/node2014152144 		"Rua Voluntários da Pátria"
http://linkedgeodata.org/triplify/node2014576873 		"Rua Lopes Quintas"
http://linkedgeodata.org/triplify/node2333211873 		"Rua do Senado"
http://linkedgeodata.org/triplify/node1237868298 		"Rua México"
http://linkedgeodata.org/triplify/node1237868307 		"Rua México"
http://linkedgeodata.org/triplify/node1237868309 		"Rua México"
http://linkedgeodata.org/triplify/node1606008554 		"Rua Marquês de Abrantes"
http://linkedgeodata.org/triplify/node1981135245 		"Avenida Monsenhor Felix"
http://linkedgeodata.org/triplify/node2294868386 		"Avenida Rio Branco"
http://linkedgeodata.org/triplify/node2294868393 		"Avenida Rio Branco"
http://linkedgeodata.org/triplify/node2294868399 		"Rua da Quitanda"
http://linkedgeodata.org/triplify/node2294868406 		"Avenida Rio Branco"
